940:role designation- technology lead,61:xml;70:workflow;108:jquery;147:sql;152:development;171:.net;190:api;257:developing;280:technical;284:application;285:web;286:design;476:mvc;547:architecture;568:support;737:cms;937:asp;1118:deployment;2145:schema;2846:web application development;3028:technical leadership;6951:sdl tridion
941:sfdc developer with administration bangalore,6956:salesfo
942:ios developer at goregaon,297:ios;299:objective c;1229:web services;1599:sqlite;2294:swift
943:ios developer-nariman point mumbai,13:computer science;279:software development;299:objective c;848:life cycle;1338:mobile development;1766:ios development;2292:core data;2294:swift;2295:cocoa touch
944:software programmer (.net),152:development;1058:system analysis;1551:asp net;1553:ms sql server;3044:programmer;7431:net c net;9560:c net;13679:vbscript;13731:net vb net
945:c developer-windows,169:ooad;226:troubleshooting;332:process improvement;445:coding;503:tools;518:windows;1073:visual studio;2063:subversion;3138:bugzilla;6971:windbg
946:jr/ sr design &amp sales coordinator ( modular kitchen),125:sales;272:marketing;2324:3d designer;5084:google sketchup;5641:modular kitchen
947:middle level website designer,59:website;143:html;281:photoshop;1826:flash;2442:designer;2537:dreamweaver;2594:designing;4915:layouts;6986:web site;6987:search engine submission
948:urgent opening for php developer (laravel)_ hyderabad,277:php mysql;966:laravel
949:.net full stack developer,43:azure;109:javascript;113:c#;143:html;171:.net;278:css;525:web development;591:sql server;830:html5;1003:entity framework;1022:angularjs;1163:asp.net mvc;1882:linq
950:design coordinator,35:adobe;72:monitoring;471:autocad;548:ms office;1009:procurement;1469:fine arts;1603:project delivery;2283:design management;6988:value engineering
951:software engineers - java,13:computer science;109:javascript;143:html;172:debugging;189:j2ee;278:css;445:coding;476:mvc;1731:sql queries;2260:investigation
952:opening for nodejs developer with product base company,1734:node.js;6991:node - js
953:java / android developer,20:management;167:multithreading;170:oops;172:debugging;293:android;301:testing;549:business executive;1079:soa;2245:infrastructure management;4934:mvc architecture
954:assistant manager - business development,129:business development;176:networking;185:agile;272:marketing;289:training;290:process mapping;301:testing;690:pharma marketing;1934:client coordination;1939:ups;6995:assistant manager business development;6996:target planning;11192:customer coordination;11193:pharma business development;11194:pharma bdm;11195:pharma bd
955:sr. staff software test engineer - visanet,13:computer science;796:automation;1037:scrum;1056:simulation;1256:test scripts;1352:selenium;1722:tdd;2908:software quality;2999:automation framework
956:urgent opening for the post of software developer trainee,282:mca;3379:bca fresher;7000:btech it
957:php developer team leader,65:seo;108:jquery;143:html;177:mysql;276:php;278:css;504:joomla;505:wordpress;549:business executive;791:oracle
958:senior magento developer - urgent requirement,28:web technologies;108:jquery;109:javascript;143:html;147:sql;177:mysql;278:css;523:magento;525:web development;830:html5
959:software tester,28:web technologies;109:javascript;143:html;147:sql;171:.net;185:agile;231:python;243:c;301:testing;789:six sigma;790:pmp;791:oracle;792:assembly language;793:real time operating systems;929:regression testing;1178:automation testing;1916:test case execution;1974:manager quality control;5875:web application testing;6124:compatibility testing;7017:software testing life cycle;13093:urgent requiremnt of software tester
960:senior robotic process automation developer,13:computer science;166:c++;176:networking;185:agile;231:python;412:mis;567:object oriented programming;796:automation;925:process automation;1747:vb
961:ui/ ux designer - photoshop/ illustrator,109:javascript;143:html;278:css;281:photoshop;824:illustrator;827:usability;1072:ui;2426:ux;3324:sketch;3981:typography;5514:sketching;9345:tables
962:senior software developer - java,20:management;189:j2ee;264:team management;300:programming;566:database;1114:jsf;1315:apache;1950:postgresql
963:business development coordinator,20:management;125:sales;219:outbound;773:corporate;797:excel;1152:crm;2728:ms office powerpoint;3857:bpm
964:urgent job opening for system administrator/systemengineer in software,176:networking;227:dns;228:dhcp;1424:active directory;1618:executive search;1878:system administration;2600:wsus server;3800:file server;4326:system engineering;7028:cyberoam
965:graphic & web designer,28:web technologies;65:seo;66:social media;108:jquery;109:javascript;112:css3;143:html;273:e - commerce;281:photoshop;359:software design;545:graphic designing;824:illustrator;924:corel draw;935:web designing;2567:photo editing;3884:content editing;4142:banners;5623:internet advertising
966:senior software engineer - php,102:analytical;108:jquery;109:javascript;143:html;147:sql;154:it;171:.net;177:mysql;231:python;243:c;276:php;280:technical;283:ajax;286:design;300:programming;441:software;476:mvc;478:technical documentation;504:joomla;523:magento;566:database;595:drupal;737:cms;789:six sigma;790:pmp;791:oracle;792:assembly language;1106:database design;1746:specification;2364:cyber security;2802:senior software engineer
967:graphic designer/creative designer,324:graphics;545:graphic designing;924:corel draw;3320:adobe photoshop;4143:creative skills;4937:graphic designer;7039:creative designer;7040:creative ability
968:associate engineer development,147:sql;152:development;164:java;172:debugging;257:developing;286:design;300:programming;301:testing;307:applications;427:quality;441:software;444:usage;799:product marketing;885:prototype;962:software development life cycle;1118:deployment;1305:application software;2298:basic;4539:product innovation
969:c# dot net developers,43:azure;108:jquery;109:javascript;147:sql;283:ajax;549:business executive;912:offshore;944:service;1163:asp.net mvc;2257:sms
970:frond end development engineer - javascript/angularjs,108:jquery;109:javascript;143:html;278:css;1022:angularjs;2220:extjs
971:web development project manager 2+ yrs. exp.,20:management;28:web technologies;406:cv;525:web development;549:business executive;1834:mail
972:design engineer/sr.design engineer/lead design engineer,1359:fpga;1588:ethernet;2153:pcie;5049:rtl;7064:xilinx
973:accolite software hiring for fullstack architect,46:docker;147:sql;231:python;547:architecture;1015:mongodb;1022:angularjs;1107:nosql;1108:cassandra;1317:hadoop;1318:big data;1689:gdb;1732:spark;1734:node.js;2437:hdfs;3134:hbase;6423:neo4j;6745:couchbase
974:staff software engineer – development,176:networking;231:python;279:software development;380:linux;519:unix;1021:software engineering;2752:system programming;3507:os;7076:multi - threading;7077:cloud technologies;7078:c / c++
975:.net developer,28:web technologies;42:tfs;43:azure;44:git;49:aws;108:jquery;109:javascript;113:c#;143:html;147:sql;164:java;165:oop;170:oops;171:.net;185:agile;243:c;278:css;283:ajax;359:software design;445:coding;476:mvc;563:ado.net;567:object oriented programming;591:sql server;719:dot net developer;720:asp.net;784:stored procedures;829:bootstrap;830:html5;937:asp;962:software development life cycle;1003:entity framework;1015:mongodb;1020:design patterns;1022:angularjs;1037:scrum;1163:asp.net mvc;1229:web services;1553:ms sql server;1882:linq;1946:wcf;1947:wpf;2141:sql database;2599:.net framework;2849:node js;2850:software product development;2856:xaml;2857:mvvm;4431:enterprise software;7080:des;7858:vss
976:ios developer - swift/objective c,28:web technologies;249:svn;297:ios;299:objective c;303:xcode;2187:cocoa;2292:core data;2294:swift;3163:apple;7366:application designing
977:data developer,74:email;109:javascript;143:html;147:sql;171:.net;231:python;789:six sigma;791:oracle;792:assembly language;998:developer
978:google cloud developer,230:shell scripting;998:developer;1344:verbal communication;2141:sql database;6601:cloud storage;7095:batch processing
979:mts circuit design engineering,73:mts;930:silicon;1056:simulation;1340:mixed signal;1410:vlsi;1831:project development;2153:pcie;3080:usb;3383:circuit designing;7096:sata
980:graphic design intern,35:adobe;66:social media;281:photoshop;324:graphics;545:graphic designing;554:internship;824:illustrator;2284:visual design;7097:audio visual
981:application developer: sap abap,304:application development;596:application programming;1728:technical management;2052:sap abap;3174:adobe forms;4734:data dictionary;5325:dialog programming;5326:sap scripts;5328:badi;5851:software packages;6257:sap workflow;7098:abap objects;7099:sap netweaver;7235:smartforms;9591:alv reports
982:sr. .net / ssis developer,113:c#;171:.net;591:sql server;720:asp.net;750:ssis;784:stored procedures;1214:ssrs;1428:performance tuning;1609:investment banking;1730:unit testing;1731:sql queries;1906:triggers
983:business development- utilities,126:marketing executive;129:business development;136:market research;388:sales strategy;549:business executive;693:sales executive;1135:distributors;1136:customer profiling;7059:utilities;7102:cost analyst
984:manager - business development,52:communication skills;126:marketing executive;129:business development;136:market research;154:it;181:project management;388:sales strategy;430:written communication;464:interpersonal skills;529:business development management;693:sales executive;695:automotive;798:business intelligence;987:stakeholder management;1135:distributors;1136:customer profiling;1474:project planning;1514:experience;1515:manager;2106:brand building;2367:client interaction;2740:supply chain operations;3849:marketing strategies;7103:process definition;8104:working;9467:manager business development
985:software developer - perl,109:javascript;143:html;145:json;152:development;177:mysql;185:agile;283:ajax;285:web;307:applications;380:linux;432:cloud;441:software;503:tools;519:unix;520:perl;547:architecture;796:automation;944:service;998:developer;1037:scrum;1273:scm
986:team leader / sr. wordpress developers - ahmedabad,143:html;418:recruitment;441:software;443:consulting;445:coding;476:mvc;505:wordpress;599:software services;1794:labour laws;2285:prime
987:java developer/ sas analyst,189:j2ee;7106:sas analyst
988:looking for immediate joiners for .net developers.,108:jquery;109:javascript;476:mvc;720:asp.net;1229:web services;1946:wcf
989:urgently need crm developer,102:analytical;172:debugging;411:erp;445:coding;564:microsoft;822:ideas;962:software development life cycle;1073:visual studio;1152:crm;3701:strong interpersonal skills
990:senior faculty/ trainer- unity developer,7111:unity3d
991:principal / senior ui / ux designer,35:adobe;281:photoshop;824:illustrator;1974:manager quality control;2284:visual design;3304:user research;3307:interaction design
